state,date,cases
Russia,2020-03-16,90
Russia,2020-03-17,114
Russia,2020-03-18,147
Russia,2020-03-19,199
Russia,2020-03-20,253
Russia,2020-03-21,306
Russia,2020-03-22,367
Russia,2020-03-23,438
Russia,2020-03-24,495
Russia,2020-03-25,658
Russia,2020-03-26,840
Russia,2020-03-27,1036
Russia,2020-03-28,1264
Russia,2020-03-29,1534
Russia,2020-03-30,1836
Russia,2020-03-31,2337
Russia,2020-04-01,2777
Russia,2020-04-02,3548
Russia,2020-04-03,4149
Russia,2020-04-04,4731
Russia,2020-04-05,5389
Russia,2020-04-06,6343
Russia,2020-04-07,7497
Russia,2020-04-08,8672
Russia,2020-04-09,10131
Russia,2020-04-10,11917
Russia,2020-04-11,13584
Russia,2020-04-12,15770
Russia,2020-04-13,18328
Russia,2020-04-14,21102
Russia,2020-04-15,24490
Russia,2020-04-16,27938
Russia,2020-04-17,32008
Russia,2020-04-18,36793
Russia,2020-04-19,42853
Russia,2020-04-20,47121
Russia,2020-04-21,52763
Russia,2020-04-22,57999
Russia,2020-04-23,62773
Russia,2020-04-24,68622
Russia,2020-04-25,74588
Russia,2020-04-26,80949
Russia,2020-04-27,87147
Russia,2020-04-28,93558
Russia,2020-04-29,99399
Russia,2020-04-30,106498
Russia,2020-05-01,114431
Russia,2020-05-02,124054
Russia,2020-05-03,134687
Russia,2020-05-04,145268
Russia,2020-05-05,155370
Russia,2020-05-06,165929
Russia,2020-05-07,177160
Russia,2020-05-08,187859
Russia,2020-05-09,198676
Russia,2020-05-10,209688
Russia,2020-05-11,221344
Russia,2020-05-12,232243
Russia,2020-05-13,242271
Russia,2020-05-14,252245
Russia,2020-05-15,262843
Russia,2020-05-16,272043
Russia,2020-05-17,281752
Russia,2020-05-18,290678
Russia,2020-05-19,299941
Russia,2020-05-20,308705
Russia,2020-05-21,317554
San Marino,2020-01-22,0
San Marino,2020-01-23,0
San Marino,2020-01-24,0
San Marino,2020-01-25,0
San Marino,2020-01-26,0
San Marino,2020-01-27,0
San Marino,2020-01-28,0
San Marino,2020-01-29,0
San Marino,2020-01-30,0
San Marino,2020-01-31,0
San Marino,2020-02-01,0
San Marino,2020-02-02,0
San Marino,2020-02-03,0
San Marino,2020-02-04,0
San Marino,2020-02-05,0
San Marino,2020-02-06,0
San Marino,2020-02-07,0
San Marino,2020-02-08,0
San Marino,2020-02-09,0
San Marino,2020-02-10,0
San Marino,2020-02-11,0
San Marino,2020-02-12,0
San Marino,2020-02-13,0
San Marino,2020-02-14,0
San Marino,2020-02-15,0
San Marino,2020-02-16,0
San Marino,2020-02-17,0
San Marino,2020-02-18,0
San Marino,2020-02-19,0
San Marino,2020-02-20,0
San Marino,2020-02-21,0
San Marino,2020-02-22,0
San Marino,2020-02-23,0
San Marino,2020-02-24,0
San Marino,2020-02-25,0
San Marino,2020-02-26,0
San Marino,2020-02-27,1
San Marino,2020-02-28,1
San Marino,2020-02-29,1
San Marino,2020-03-01,1
San Marino,2020-03-02,8
San Marino,2020-03-03,10
San Marino,2020-03-04,16
San Marino,2020-03-05,21
San Marino,2020-03-06,21
San Marino,2020-03-07,23
San Marino,2020-03-08,36
San Marino,2020-03-09,36
San Marino,2020-03-10,51
San Marino,2020-03-11,62
San Marino,2020-03-12,69
San Marino,2020-03-13,80
San Marino,2020-03-14,80
San Marino,2020-03-15,101
San Marino,2020-03-16,109
San Marino,2020-03-17,109
San Marino,2020-03-18,119
San Marino,2020-03-19,119
San Marino,2020-03-20,144
San Marino,2020-03-21,144
San Marino,2020-03-22,175
San Marino,2020-03-23,187
San Marino,2020-03-24,187
San Marino,2020-03-25,208
San Marino,2020-03-26,208
San Marino,2020-03-27,223
San Marino,2020-03-28,224
San Marino,2020-03-29,224
San Marino,2020-03-30,230
San Marino,2020-03-31,236
San Marino,2020-04-01,236
San Marino,2020-04-02,245
San Marino,2020-04-03,245
San Marino,2020-04-04,259
San Marino,2020-04-05,266
San Marino,2020-04-06,266
San Marino,2020-04-07,279
San Marino,2020-04-08,279
San Marino,2020-04-09,333
San Marino,2020-04-10,344
San Marino,2020-04-11,356
San Marino,2020-04-12,356
San Marino,2020-04-13,356
San Marino,2020-04-14,371
San Marino,2020-04-15,372
San Marino,2020-04-16,426
San Marino,2020-04-17,435
San Marino,2020-04-18,455
San Marino,2020-04-19,461
San Marino,2020-04-20,462
San Marino,2020-04-21,476
San Marino,2020-04-22,488
San Marino,2020-04-23,501
San Marino,2020-04-24,513
San Marino,2020-04-25,513
San Marino,2020-04-26,538
San Marino,2020-04-27,538
San Marino,2020-04-28,553
San Marino,2020-04-29,563
San Marino,2020-04-30,569
San Marino,2020-05-01,580
San Marino,2020-05-02,580
San Marino,2020-05-03,582
San Marino,2020-05-04,582
San Marino,2020-05-05,589
San Marino,2020-05-06,608
San Marino,2020-05-07,622
San Marino,2020-05-08,623
San Marino,2020-05-09,637
San Marino,2020-05-10,628
San Marino,2020-05-11,628
San Marino,2020-05-12,638
San Marino,2020-05-13,643
San Marino,2020-05-14,648
San Marino,2020-05-15,652
San Marino,2020-05-16,653
San Marino,2020-05-17,654
San Marino,2020-05-18,654
San Marino,2020-05-19,655
San Marino,2020-05-20,656
San Marino,2020-05-21,658
Serbia,2020-01-22,0
Serbia,2020-01-23,0
Serbia,2020-01-24,0
Serbia,2020-01-25,0
Serbia,2020-01-26,0
Serbia,2020-01-27,0
Serbia,2020-01-28,0
Serbia,2020-01-29,0
Serbia,2020-01-30,0
Serbia,2020-01-31,0
Serbia,2020-02-01,0
Serbia,2020-02-02,0
Serbia,2020-02-03,0
Serbia,2020-02-04,0
Serbia,2020-02-05,0
Serbia,2020-02-06,0
Serbia,2020-02-07,0
Serbia,2020-02-08,0
Serbia,2020-02-09,0
Serbia,2020-02-10,0
Serbia,2020-02-11,0
Serbia,2020-02-12,0
Serbia,2020-02-13,0
Serbia,2020-02-14,0
Serbia,2020-02-15,0
Serbia,2020-02-16,0
Serbia,2020-02-17,0
Serbia,2020-02-18,0
Serbia,2020-02-19,0
Serbia,2020-02-20,0
Serbia,2020-02-21,0
Serbia,2020-02-22,0
Serbia,2020-02-23,0
Serbia,2020-02-24,0
Serbia,2020-02-25,0
Serbia,2020-02-26,0
Serbia,2020-02-27,0
Serbia,2020-02-28,0
Serbia,2020-02-29,0
Serbia,2020-03-01,0
Serbia,2020-03-02,0
Serbia,2020-03-03,0
Serbia,2020-03-04,0
Serbia,2020-03-05,0
Serbia,2020-03-06,1
Serbia,2020-03-07,1
Serbia,2020-03-08,1
Serbia,2020-03-09,1
Serbia,2020-03-10,5
Serbia,2020-03-11,12
Serbia,2020-03-12,19
Serbia,2020-03-13,35
Serbia,2020-03-14,46
Serbia,2020-03-15,48
Serbia,2020-03-16,55
Serbia,2020-03-17,65
Serbia,2020-03-18,83
Serbia,2020-03-19,103
Serbia,2020-03-20,135
Serbia,2020-03-21,171
Serbia,2020-03-22,222
Serbia,2020-03-23,249
Serbia,2020-03-24,303
Serbia,2020-03-25,384
Serbia,2020-03-26,384
Serbia,2020-03-27,457
Serbia,2020-03-28,659
Serbia,2020-03-29,741
Serbia,2020-03-30,785
Serbia,2020-03-31,900
Serbia,2020-04-01,1060
Serbia,2020-04-02,1171
Serbia,2020-04-03,1476
Serbia,2020-04-04,1624
Serbia,2020-04-05,1908
Serbia,2020-04-06,2200
Serbia,2020-04-07,2447
Serbia,2020-04-08,2666
Serbia,2020-04-09,2867
Serbia,2020-04-10,3105
Serbia,2020-04-11,3380
Serbia,2020-04-12,3630
Serbia,2020-04-13,4054
Serbia,2020-04-14,4465
Serbia,2020-04-15,4873
Serbia,2020-04-16,5318
Serbia,2020-04-17,5690
Serbia,2020-04-18,5994
Serbia,2020-04-19,6318
Serbia,2020-04-20,6630
Serbia,2020-04-21,6890
Serbia,2020-04-22,7144
Serbia,2020-04-23,7276
Serbia,2020-04-24,7483
Serbia,2020-04-25,7779
Serbia,2020-04-26,8042
Serbia,2020-04-27,8275
Serbia,2020-04-28,8497
Serbia,2020-04-29,8724
Serbia,2020-04-30,9009
Serbia,2020-05-01,9009
Serbia,2020-05-02,9362
Serbia,2020-05-03,9464
Serbia,2020-05-04,9557
Serbia,2020-05-05,9677
Serbia,2020-05-06,9791
Serbia,2020-05-07,9848
Serbia,2020-05-08,9943
Serbia,2020-05-09,10032
Serbia,2020-05-10,10032
Serbia,2020-05-11,10176
Serbia,2020-05-12,10243
Serbia,2020-05-13,10295
Serbia,2020-05-14,10374
Serbia,2020-05-15,10438
Serbia,2020-05-16,10496
Serbia,2020-05-17,10610
Serbia,2020-05-18,10699
Serbia,2020-05-19,10733
Serbia,2020-05-20,10833
Serbia,2020-05-21,10919
Slovakia,2020-01-22,0
Slovakia,2020-01-23,0
Slovakia,2020-01-24,0
Slovakia,2020-01-25,0
Slovakia,2020-01-26,0
Slovakia,2020-01-27,0
Slovakia,2020-01-28,0
Slovakia,2020-01-29,0
Slovakia,2020-01-30,0
Slovakia,2020-01-31,0
Slovakia,2020-02-01,0
Slovakia,2020-02-02,0
Slovakia,2020-02-03,0
Slovakia,2020-02-04,0
Slovakia,2020-02-05,0
Slovakia,2020-02-06,0
Slovakia,2020-02-07,0
Slovakia,2020-02-08,0
Slovakia,2020-02-09,0
Slovakia,2020-02-10,0
Slovakia,2020-02-11,0
Slovakia,2020-02-12,0
Slovakia,2020-02-13,0
Slovakia,2020-02-14,0
Slovakia,2020-02-15,0
Slovakia,2020-02-16,0
Slovakia,2020-02-17,0
Slovakia,2020-02-18,0
Slovakia,2020-02-19,0
Slovakia,2020-02-20,0
Slovakia,2020-02-21,0
Slovakia,2020-02-22,0
Slovakia,2020-02-23,0
Slovakia,2020-02-24,0
Slovakia,2020-02-25,0
Slovakia,2020-02-26,0
Slovakia,2020-02-27,0
Slovakia,2020-02-28,0
Slovakia,2020-02-29,0
Slovakia,2020-03-01,0
Slovakia,2020-03-02,0
Slovakia,2020-03-03,0
Slovakia,2020-03-04,0
Slovakia,2020-03-05,0
Slovakia,2020-03-06,1
Slovakia,2020-03-07,1
Slovakia,2020-03-08,3
Slovakia,2020-03-09,3
Slovakia,2020-03-10,7
Slovakia,2020-03-11,10
Slovakia,2020-03-12,16
Slovakia,2020-03-13,32
Slovakia,2020-03-14,44
Slovakia,2020-03-15,54
Slovakia,2020-03-16,63
Slovakia,2020-03-17,72
Slovakia,2020-03-18,105
Slovakia,2020-03-19,123
Slovakia,2020-03-20,137
Slovakia,2020-03-21,178
Slovakia,2020-03-22,185
Slovakia,2020-03-23,186
Slovakia,2020-03-24,204
Slovakia,2020-03-25,216
Slovakia,2020-03-26,226
Slovakia,2020-03-27,269
Slovakia,2020-03-28,292
Slovakia,2020-03-29,314
Slovakia,2020-03-30,336
Slovakia,2020-03-31,363
Slovakia,2020-04-01,400
Slovakia,2020-04-02,426
Slovakia,2020-04-03,450
Slovakia,2020-04-04,471
Slovakia,2020-04-05,485
Slovakia,2020-04-06,534
Slovakia,2020-04-07,581
Slovakia,2020-04-08,682
Slovakia,2020-04-09,701
Slovakia,2020-04-10,715
Slovakia,2020-04-11,728
Slovakia,2020-04-12,742
Slovakia,2020-04-13,769
Slovakia,2020-04-14,835
Slovakia,2020-04-15,863
Slovakia,2020-04-16,977
Slovakia,2020-04-17,1049
Slovakia,2020-04-18,1089
Slovakia,2020-04-19,1161
Slovakia,2020-04-20,1173
Slovakia,2020-04-21,1199
Slovakia,2020-04-22,1244
Slovakia,2020-04-23,1325
Slovakia,2020-04-24,1360
Slovakia,2020-04-25,1373
Slovakia,2020-04-26,1379
Slovakia,2020-04-27,1381
Slovakia,2020-04-28,1384
Slovakia,2020-04-29,1391
Slovakia,2020-04-30,1396
Slovakia,2020-05-01,1403
Slovakia,2020-05-02,1407
Slovakia,2020-05-03,1408
Slovakia,2020-05-04,1413
Slovakia,2020-05-05,1421
Slovakia,2020-05-06,1429
Slovakia,2020-05-07,1445
Slovakia,2020-05-08,1455
Slovakia,2020-05-09,1455
Slovakia,2020-05-10,1457
Slovakia,2020-05-11,1457
Slovakia,2020-05-12,1465
Slovakia,2020-05-13,1469
Slovakia,2020-05-14,1477
Slovakia,2020-05-15,1480
Slovakia,2020-05-16,1493
Slovakia,2020-05-17,1494
Slovakia,2020-05-18,1495
Slovakia,2020-05-19,1495
Slovakia,2020-05-20,1496
Slovakia,2020-05-21,1502
Slovenia,2020-01-22,0
Slovenia,2020-01-23,0
Slovenia,2020-01-24,0
Slovenia,2020-01-25,0
Slovenia,2020-01-26,0
Slovenia,2020-01-27,0
Slovenia,2020-01-28,0
Slovenia,2020-01-29,0
Slovenia,2020-01-30,0
Slovenia,2020-01-31,0
Slovenia,2020-02-01,0
Slovenia,2020-02-02,0
Slovenia,2020-02-03,0
Slovenia,2020-02-04,0
Slovenia,2020-02-05,0
Slovenia,2020-02-06,0
Slovenia,2020-02-07,0
Slovenia,2020-02-08,0
Slovenia,2020-02-09,0
Slovenia,2020-02-10,0
Slovenia,2020-02-11,0
Slovenia,2020-02-12,0
Slovenia,2020-02-13,0
Slovenia,2020-02-14,0
Slovenia,2020-02-15,0
Slovenia,2020-02-16,0
Slovenia,2020-02-17,0
Slovenia,2020-02-18,0
Slovenia,2020-02-19,0
Slovenia,2020-02-20,0
Slovenia,2020-02-21,0
Slovenia,2020-02-22,0
Slovenia,2020-02-23,0
Slovenia,2020-02-24,0
Slovenia,2020-02-25,0
Slovenia,2020-02-26,0
Slovenia,2020-02-27,0
Slovenia,2020-02-28,0
Slovenia,2020-02-29,0
Slovenia,2020-03-01,0
Slovenia,2020-03-02,0
Slovenia,2020-03-03,0
Slovenia,2020-03-04,0
Slovenia,2020-03-05,2
Slovenia,2020-03-06,7
Slovenia,2020-03-07,7
Slovenia,2020-03-08,16
Slovenia,2020-03-09,16
Slovenia,2020-03-10,31
Slovenia,2020-03-11,57
Slovenia,2020-03-12,89
Slovenia,2020-03-13,141
Slovenia,2020-03-14,181
Slovenia,2020-03-15,219
Slovenia,2020-03-16,253
Slovenia,2020-03-17,275
Slovenia,2020-03-18,275
Slovenia,2020-03-19,286
Slovenia,2020-03-20,341
Slovenia,2020-03-21,383
Slovenia,2020-03-22,414
Slovenia,2020-03-23,442
Slovenia,2020-03-24,480
Slovenia,2020-03-25,528
Slovenia,2020-03-26,562
Slovenia,2020-03-27,632
Slovenia,2020-03-28,684
Slovenia,2020-03-29,730
Slovenia,2020-03-30,756
Slovenia,2020-03-31,802
Slovenia,2020-04-01,841
Slovenia,2020-04-02,897
Slovenia,2020-04-03,934
Slovenia,2020-04-04,977
Slovenia,2020-04-05,997
Slovenia,2020-04-06,1021
Slovenia,2020-04-07,1059
Slovenia,2020-04-08,1091
Slovenia,2020-04-09,1124
Slovenia,2020-04-10,1160
Slovenia,2020-04-11,1188
Slovenia,2020-04-12,1205
Slovenia,2020-04-13,1212
Slovenia,2020-04-14,1220
Slovenia,2020-04-15,1248
Slovenia,2020-04-16,1268
Slovenia,2020-04-17,1304
Slovenia,2020-04-18,1317
Slovenia,2020-04-19,1330
Slovenia,2020-04-20,1335
Slovenia,2020-04-21,1344
Slovenia,2020-04-22,1353
Slovenia,2020-04-23,1366
Slovenia,2020-04-24,1373
Slovenia,2020-04-25,1388
Slovenia,2020-04-26,1396
Slovenia,2020-04-27,1402
Slovenia,2020-04-28,1408
Slovenia,2020-04-29,1418
Slovenia,2020-04-30,1429
Slovenia,2020-05-01,1434
Slovenia,2020-05-02,1439
Slovenia,2020-05-03,1439
Slovenia,2020-05-04,1439
Slovenia,2020-05-05,1445
Slovenia,2020-05-06,1448
Slovenia,2020-05-07,1449
Slovenia,2020-05-08,1450
Slovenia,2020-05-09,1454
Slovenia,2020-05-10,1457
Slovenia,2020-05-11,1460
Slovenia,2020-05-12,1461
Slovenia,2020-05-13,1463
Slovenia,2020-05-14,1464
Slovenia,2020-05-15,1465
Slovenia,2020-05-16,1465
Slovenia,2020-05-17,1466
Slovenia,2020-05-18,1466
Slovenia,2020-05-19,1467
Slovenia,2020-05-20,1468
Slovenia,2020-05-21,1468
Spain,2020-01-22,0
Spain,2020-01-23,0
Spain,2020-01-24,0
Spain,2020-01-25,0
Spain,2020-01-26,0
Spain,2020-01-27,0
Spain,2020-01-28,0
Spain,2020-01-29,0
Spain,2020-01-30,0
Spain,2020-01-31,0
Spain,2020-02-01,1
Spain,2020-02-02,1
Spain,2020-02-03,1
Spain,2020-02-04,1
Spain,2020-02-05,1
Spain,2020-02-06,1
Spain,2020-02-07,1
Spain,2020-02-08,1
Spain,2020-02-09,2
Spain,2020-02-10,2
Spain,2020-02-11,2
Spain,2020-02-12,2
Spain,2020-02-13,2
Spain,2020-02-14,2
Spain,2020-02-15,2
Spain,2020-02-16,2
Spain,2020-02-17,2
Spain,2020-02-18,2
Spain,2020-02-19,2
Spain,2020-02-20,2
Spain,2020-02-21,2
Spain,2020-02-22,2
Spain,2020-02-23,2
Spain,2020-02-24,2
Spain,2020-02-25,6
Spain,2020-02-26,13
Spain,2020-02-27,15
Spain,2020-02-28,32
Spain,2020-02-29,45
Spain,2020-03-01,84
Spain,2020-03-02,120
Spain,2020-03-03,165
Spain,2020-03-04,222
Spain,2020-03-05,259
Spain,2020-03-06,400
Spain,2020-03-07,500
Spain,2020-03-08,673
Spain,2020-03-09,1073
Spain,2020-03-10,1695
Spain,2020-03-11,2277
Spain,2020-03-12,2277
Spain,2020-03-13,5232
Spain,2020-03-14,6391
Spain,2020-03-15,7798
Spain,2020-03-16,9942
Spain,2020-03-17,11748
Spain,2020-03-18,13910
Spain,2020-03-19,17963
Spain,2020-03-20,20410
Spain,2020-03-21,25374
Spain,2020-03-22,28768
Spain,2020-03-23,35136
Spain,2020-03-24,39885
Spain,2020-03-25,49515
Spain,2020-03-26,57786
Spain,2020-03-27,65719
Spain,2020-03-28,73235
Spain,2020-03-29,80110
Spain,2020-03-30,87956
Spain,2020-03-31,95923
Spain,2020-04-01,104118
Spain,2020-04-02,112065
Spain,2020-04-03,119199
Spain,2020-04-04,126168
Spain,2020-04-05,131646
Spain,2020-04-06,136675
Spain,2020-04-07,141942
Spain,2020-04-08,148220
Spain,2020-04-09,153222
Spain,2020-04-10,158273
Spain,2020-04-11,163027
Spain,2020-04-12,166831
Spain,2020-04-13,170099
Spain,2020-04-14,172541
Spain,2020-04-15,177644
Spain,2020-04-16,184948
Spain,2020-04-17,190839
Spain,2020-04-18,191726
Spain,2020-04-19,198674
Spain,2020-04-20,200210
Spain,2020-04-21,204178
Spain,2020-04-22,208389
Spain,2020-04-23,213024
Spain,2020-04-24,202990
Spain,2020-04-25,205905
Spain,2020-04-26,207634
Spain,2020-04-27,209465
Spain,2020-04-28,210773
Spain,2020-04-29,212917
Spain,2020-04-30,213435
Spain,2020-05-01,215216
Spain,2020-05-02,216582
Spain,2020-05-03,217466
Spain,2020-05-04,218011
Spain,2020-05-05,219329
Spain,2020-05-06,220325
Spain,2020-05-07,221447
Spain,2020-05-08,222857
Spain,2020-05-09,223578
Spain,2020-05-10,224350
Spain,2020-05-11,227436
Spain,2020-05-12,228030
Spain,2020-05-13,228691
Spain,2020-05-14,229540
Spain,2020-05-15,230183
Spain,2020-05-16,230698
Spain,2020-05-17,230698
Spain,2020-05-18,231606
Spain,2020-05-19,232037
Spain,2020-05-20,232555
Spain,2020-05-21,233037
Sweden,2020-01-22,0
Sweden,2020-01-23,0
Sweden,2020-01-24,0
Sweden,2020-01-25,0
Sweden,2020-01-26,0
Sweden,2020-01-27,0
Sweden,2020-01-28,0
Sweden,2020-01-29,0
Sweden,2020-01-30,0
Sweden,2020-01-31,1
Sweden,2020-02-01,1
Sweden,2020-02-02,1
Sweden,2020-02-03,1
Sweden,2020-02-04,1
Sweden,2020-02-05,1
Sweden,2020-02-06,1
Sweden,2020-02-07,1
Sweden,2020-02-08,1
Sweden,2020-02-09,1
Sweden,2020-02-10,1
Sweden,2020-02-11,1
Sweden,2020-02-12,1
Sweden,2020-02-13,1
Sweden,2020-02-14,1
Sweden,2020-02-15,1
Sweden,2020-02-16,1
Sweden,2020-02-17,1
Sweden,2020-02-18,1
Sweden,2020-02-19,1
Sweden,2020-02-20,1
Sweden,2020-02-21,1
Sweden,2020-02-22,1
Sweden,2020-02-23,1
Sweden,2020-02-24,1
Sweden,2020-02-25,1
Sweden,2020-02-26,2
Sweden,2020-02-27,7
Sweden,2020-02-28,7
Sweden,2020-02-29,12
Sweden,2020-03-01,14
Sweden,2020-03-02,15
Sweden,2020-03-03,21
Sweden,2020-03-04,35
Sweden,2020-03-05,94
Sweden,2020-03-06,101
Sweden,2020-03-07,161
Sweden,2020-03-08,203
Sweden,2020-03-09,248
Sweden,2020-03-10,355
Sweden,2020-03-11,500
Sweden,2020-03-12,599
Sweden,2020-03-13,814
Sweden,2020-03-14,961
Sweden,2020-03-15,1022
Sweden,2020-03-16,1103
Sweden,2020-03-17,1190
Sweden,2020-03-18,1279
Sweden,2020-03-19,1439
Sweden,2020-03-20,1639
Sweden,2020-03-21,1763
Sweden,2020-03-22,1934
Sweden,2020-03-23,2046
Sweden,2020-03-24,2286
Sweden,2020-03-25,2526
Sweden,2020-03-26,2840
Sweden,2020-03-27,3069
Sweden,2020-03-28,3447
Sweden,2020-03-29,3700
Sweden,2020-03-30,4028
Sweden,2020-03-31,4435
Sweden,2020-04-01,4947
Sweden,2020-04-02,5568
Sweden,2020-04-03,6131
Sweden,2020-04-04,6443
Sweden,2020-04-05,6830
Sweden,2020-04-06,7206
Sweden,2020-04-07,7693
Sweden,2020-04-08,8419
Sweden,2020-04-09,9141
Sweden,2020-04-10,9685
Sweden,2020-04-11,10151
Sweden,2020-04-12,10483
Sweden,2020-04-13,10948
Sweden,2020-04-14,11445
Sweden,2020-04-15,11927
Sweden,2020-04-16,12540
Sweden,2020-04-17,13216
Sweden,2020-04-18,13822
Sweden,2020-04-19,14385
Sweden,2020-04-20,14777
Sweden,2020-04-21,15322
Sweden,2020-04-22,16004
Sweden,2020-04-23,16755
Sweden,2020-04-24,17567
Sweden,2020-04-25,18177
Sweden,2020-04-26,18640
Sweden,2020-04-27,18926
Sweden,2020-04-28,19621
Sweden,2020-04-29,20302
Sweden,2020-04-30,21092
Sweden,2020-05-01,21520
Sweden,2020-05-02,22082
Sweden,2020-05-03,22317
Sweden,2020-05-04,22721
Sweden,2020-05-05,23216
Sweden,2020-05-06,23918
Sweden,2020-05-07,24623
Sweden,2020-05-08,25265
Sweden,2020-05-09,25921
Sweden,2020-05-10,26322
Sweden,2020-05-11,26670
Sweden,2020-05-12,27272
Sweden,2020-05-13,27909
Sweden,2020-05-14,28582
Sweden,2020-05-15,29207
Sweden,2020-05-16,29677
Sweden,2020-05-17,30143
Sweden,2020-05-18,30377
Sweden,2020-05-19,30799
Sweden,2020-05-20,31523
Sweden,2020-05-21,32172
Switzerland,2020-01-22,0
Switzerland,2020-01-23,0
Switzerland,2020-01-24,0
Switzerland,2020-01-25,0
Switzerland,2020-01-26,0
Switzerland,2020-01-27,0
Switzerland,2020-01-28,0
Switzerland,2020-01-29,0
Switzerland,2020-01-30,0
Switzerland,2020-01-31,0
Switzerland,2020-02-01,0
Switzerland,2020-02-02,0
Switzerland,2020-02-03,0
Switzerland,2020-02-04,0
Switzerland,2020-02-05,0
Switzerland,2020-02-06,0
Switzerland,2020-02-07,0
Switzerland,2020-02-08,0
Switzerland,2020-02-09,0
Switzerland,2020-02-10,0
Switzerland,2020-02-11,0
Switzerland,2020-02-12,0
Switzerland,2020-02-13,0
Switzerland,2020-02-14,0
Switzerland,2020-02-15,0
Switzerland,2020-02-16,0
Switzerland,2020-02-17,0
Switzerland,2020-02-18,0
Switzerland,2020-02-19,0
Switzerland,2020-02-20,0
Switzerland,2020-02-21,0
Switzerland,2020-02-22,0
Switzerland,2020-02-23,0
Switzerland,2020-02-24,0
Switzerland,2020-02-25,1
Switzerland,2020-02-26,1
Switzerland,2020-02-27,8
Switzerland,2020-02-28,8
Switzerland,2020-02-29,18
Switzerland,2020-03-01,27
Switzerland,2020-03-02,42
Switzerland,2020-03-03,56
Switzerland,2020-03-04,90
Switzerland,2020-03-05,114
Switzerland,2020-03-06,214
Switzerland,2020-03-07,268
Switzerland,2020-03-08,337
Switzerland,2020-03-09,374
Switzerland,2020-03-10,491
Switzerland,2020-03-11,652
Switzerland,2020-03-12,652
Switzerland,2020-03-13,1139
Switzerland,2020-03-14,1359
Switzerland,2020-03-15,2200
Switzerland,2020-03-16,2200
Switzerland,2020-03-17,2700
Switzerland,2020-03-18,3028
Switzerland,2020-03-19,4075
Switzerland,2020-03-20,5294
Switzerland,2020-03-21,6575
Switzerland,2020-03-22,7474
Switzerland,2020-03-23,8795
Switzerland,2020-03-24,9877
Switzerland,2020-03-25,10897
Switzerland,2020-03-26,11811
Switzerland,2020-03-27,12928
Switzerland,2020-03-28,14076
Switzerland,2020-03-29,14829
Switzerland,2020-03-30,15922
Switzerland,2020-03-31,16605
Switzerland,2020-04-01,17768
Switzerland,2020-04-02,18827
Switzerland,2020-04-03,19606
Switzerland,2020-04-04,20505
Switzerland,2020-04-05,21100
Switzerland,2020-04-06,21657
Switzerland,2020-04-07,22253
Switzerland,2020-04-08,23280
Switzerland,2020-04-09,24051
Switzerland,2020-04-10,24551
Switzerland,2020-04-11,25107
Switzerland,2020-04-12,25415
Switzerland,2020-04-13,25688
Switzerland,2020-04-14,25936
Switzerland,2020-04-15,26336
Switzerland,2020-04-16,26732
Switzerland,2020-04-17,27078
Switzerland,2020-04-18,27404
Switzerland,2020-04-19,27740
Switzerland,2020-04-20,27944
Switzerland,2020-04-21,28063
Switzerland,2020-04-22,28268
Switzerland,2020-04-23,28496
Switzerland,2020-04-24,28677
Switzerland,2020-04-25,28894
Switzerland,2020-04-26,29061
Switzerland,2020-04-27,29164
Switzerland,2020-04-28,29264
Switzerland,2020-04-29,29407
Switzerland,2020-04-30,29586
Switzerland,2020-05-01,29705
Switzerland,2020-05-02,29817
Switzerland,2020-05-03,29905
Switzerland,2020-05-04,29981
Switzerland,2020-05-05,30009
Switzerland,2020-05-06,30060
Switzerland,2020-05-07,30126
Switzerland,2020-05-08,30207
Switzerland,2020-05-09,30251
Switzerland,2020-05-10,30305
Switzerland,2020-05-11,30344
Switzerland,2020-05-12,30380
Switzerland,2020-05-13,30413
Switzerland,2020-05-14,30463
Switzerland,2020-05-15,30514
Switzerland,2020-05-16,30572
Switzerland,2020-05-17,30587
Switzerland,2020-05-18,30597
Switzerland,2020-05-19,30618
Switzerland,2020-05-20,30658
Switzerland,2020-05-21,30694
Ukraine,2020-01-22,0
Ukraine,2020-01-23,0
Ukraine,2020-01-24,0
Ukraine,2020-01-25,0
Ukraine,2020-01-26,0
Ukraine,2020-01-27,0
Ukraine,2020-01-28,0
Ukraine,2020-01-29,0
Ukraine,2020-01-30,0
Ukraine,2020-01-31,0
Ukraine,2020-02-01,0
Ukraine,2020-02-02,0
Ukraine,2020-02-03,0
Ukraine,2020-02-04,0
Ukraine,2020-02-05,0
Ukraine,2020-02-06,0
Ukraine,2020-02-07,0
Ukraine,2020-02-08,0
Ukraine,2020-02-09,0
Ukraine,2020-02-10,0
Ukraine,2020-02-11,0
Ukraine,2020-02-12,0
Ukraine,2020-02-13,0
Ukraine,2020-02-14,0
Ukraine,2020-02-15,0
Ukraine,2020-02-16,0
Ukraine,2020-02-17,0
Ukraine,2020-02-18,0
Ukraine,2020-02-19,0
Ukraine,2020-02-20,0
Ukraine,2020-02-21,0
Ukraine,2020-02-22,0
Ukraine,2020-02-23,0
Ukraine,2020-02-24,0
Ukraine,2020-02-25,0
Ukraine,2020-02-26,0
Ukraine,2020-02-27,0
Ukraine,2020-02-28,0
Ukraine,2020-02-29,0
Ukraine,2020-03-01,0
Ukraine,2020-03-02,0
